TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546452708492	0.790664	-74.241356	-0.606629	0.710029	-0.000747	0.001310	0.704171	1.000000	0.000000	0.000000	3	0	4223.970703	16.995708	img__0_1546452708489592900.png
1546452708674	0.799934	-73.111588	-0.599416	0.709968	0.001579	-0.001390	0.704230	1.000000	0.000000	0.000000	3	0	4271.925781	17.125164	img__0_1546452708669941500.png
1546452708858	0.809692	-71.966850	-0.600561	0.709947	0.000961	-0.000596	0.704255	1.000000	0.000000	0.000000	3	0	4306.945313	17.260836	img__0_1546452708853845200.png
1546452709036	0.820808	-70.808960	-0.593906	0.710416	-0.001688	0.002238	0.703777	1.000000	-0.500000	0.000000	3	0	4338.138672	17.391514	img__0_1546452709031758000.png
1546452709213	0.838672	-69.648346	-0.595301	0.712592	-0.000840	0.001924	0.701575	1.000000	0.000000	0.000000	3	0	4361.857422	17.532461	img__0_1546452709210514000.png
1546452709382	0.856627	-68.477486	-0.595476	0.713561	-0.000631	0.001842	0.700591	1.000000	0.000000	0.000000	3	0	4385.398438	17.674513	img__0_1546452709377481600.png
1546452709550	0.876628	-67.297012	-0.595586	0.713963	-0.000547	0.001846	0.700181	1.000000	0.000000	0.000000	3	0	4409.585938	17.815960	img__0_1546452709545448600.png
1546452709725	0.898338	-66.107117	-0.595673	0.714115	-0.000530	0.001834	0.700026	1.000000	0.000000	0.000000	3	0	4434.235352	17.956757	img__0_1546452709721118900.png
1546452709903	0.921206	-64.907875	-0.595740	0.714163	-0.000568	0.001783	0.699977	1.000000	0.000000	0.000000	3	0	4459.234375	18.096954	img__0_1546452709899799400.png
1546452710072	0.944827	-63.699306	-0.595791	0.714170	-0.000642	0.001701	0.699970	1.000000	0.000000	0.000000	3	0	4484.523926	18.236582	img__0_1546452710068684100.png
1546452710240	0.968944	-62.481453	-0.595830	0.714162	-0.000730	0.001606	0.699978	1.000000	0.000000	0.000000	3	0	4510.062988	18.375669	img__0_1546452710236941100.png
1546452710404	0.993408	-61.254345	-0.595858	0.714152	-0.000817	0.001513	0.699989	1.000000	0.000000	0.000000	3	0	4535.813965	18.514250	img__0_1546452710400730900.png
1546452710569	1.018129	-60.018017	-0.595879	0.714142	-0.000894	0.001431	0.699999	1.000000	0.000000	0.000000	3	0	4561.745117	18.652351	img__0_1546452710566653900.png
1546452710740	1.043058	-58.772484	-0.595895	0.714133	-0.000958	0.001362	0.700008	1.000000	0.000000	0.000000	3	0	4587.827148	18.789997	img__0_1546452710737572200.png
1546452710902	1.068265	-57.512852	-0.603031	0.714118	-0.003526	0.003877	0.700006	1.000000	0.000000	0.000000	3	0	4636.461426	18.904228	img__0_1546452710898001200.png
1546452711064	1.093499	-56.251366	-0.601558	0.714115	-0.002901	0.003162	0.700015	1.000000	0.000000	0.000000	3	0	4660.155762	19.044611	img__0_1546452711060418200.png
1546452711223	1.119375	-54.983875	-0.609546	0.714120	-0.000309	0.001137	0.700022	1.000000	0.000000	0.000000	3	0	4683.011719	19.186710	img__0_1546452711220466400.png
1546452711383	1.145049	-53.701790	-0.608052	0.714116	-0.000687	0.001862	0.700025	1.000000	0.000000	0.000000	3	0	4709.078125	19.324375	img__0_1546452711379312200.png
1546452711547	1.169734	-52.411858	-0.609069	0.713621	-0.000085	0.002184	0.700528	1.000000	0.500000	0.000000	3	0	4739.907715	19.452200	img__0_1546452711542404900.png
1546452711713	1.180960	-51.113895	-0.607632	0.709953	-0.000404	0.000991	0.704249	1.000000	0.000000	0.000000	3	0	4767.778809	19.581896	img__0_1546452711709917300.png
1546452711878	1.185437	-49.805828	-0.607256	0.706142	-0.001235	0.000518	0.708069	1.000000	0.000000	0.000000	3	0	4792.674805	19.717360	img__0_1546452711875353400.png
1546452712035	1.185702	-48.488594	-0.606293	0.704273	-0.002214	0.000013	0.709926	1.000000	0.000000	0.000000	3	0	4817.286133	19.852987	img__0_1546452712032280300.png
1546452712197	1.181385	-47.162270	-0.607022	0.703394	-0.002773	0.000002	0.710794	1.000000	0.000000	0.000000	3	0	4843.077637	19.986814	img__0_1546452712193389900.png
1546452712359	1.172657	-45.828098	-0.606254	0.703033	-0.002601	-0.000389	0.711152	1.000000	0.000000	0.000000	3	0	4867.556152	20.122328	img__0_1546452712355921400.png
1546452712519	1.161198	-44.484901	-0.607078	0.702919	-0.002140	-0.000431	0.711266	1.000000	0.000000	0.000000	0	0	5011.610840	20.257185	img__0_1546452712516121000.png
1546452712682	1.149050	-43.134750	-0.606061	0.703419	-0.002065	-0.000221	0.710773	1.000000	0.000000	0.000000	0	0	4896.688965	20.236488	img__0_1546452712678095700.png
1546452712864	1.137179	-41.786499	-0.606037	0.704020	-0.001658	-0.000248	0.710178	1.000000	0.000000	0.000000	0	0	4784.402832	20.215816	img__0_1546452712859838300.png
1546452713013	1.125451	-40.439503	-0.605966	0.704313	-0.001250	-0.000167	0.709888	1.000000	0.000000	0.000000	4	0	4230.137695	20.286564	img__0_1546452713008212200.png
1546452713165	1.114633	-39.082962	-0.607626	0.704437	-0.001553	0.001090	0.709764	1.000000	0.000000	0.000000	4	0	4142.076660	20.439997	img__0_1546452713159988800.png
1546452713323	1.103896	-37.717739	-0.607356	0.704505	-0.001115	0.001503	0.709696	1.000000	0.000000	0.000000	4	0	4063.464111	20.592810	img__0_1546452713320843100.png
1546452713483	1.093853	-36.342999	-0.608363	0.704530	-0.000118	0.001908	0.709672	1.000000	0.000000	0.000000	4	0	3999.718506	20.735914	img__0_1546452713478157400.png
1546452713642	1.082582	-34.958817	-0.607312	0.704542	0.000162	0.001547	0.709660	1.000000	0.000000	0.000000	4	0	3942.441162	20.877123	img__0_1546452713638538300.png
1546452713804	1.071492	-33.564190	-0.606556	0.704518	-0.000347	0.001640	0.709684	1.000000	0.000000	0.000000	4	0	3896.458740	21.011635	img__0_1546452713800779300.png
1546452713960	1.060438	-32.161118	-0.606120	0.704484	-0.000839	0.001286	0.709718	1.000000	0.000000	0.000000	4	0	3858.385010	21.142221	img__0_1546452713955588600.png
1546452714119	1.050159	-30.749174	-0.606697	0.704438	-0.001101	0.001441	0.709764	1.000000	0.000000	0.000000	4	0	3829.428223	21.267036	img__0_1546452714116011300.png
1546452714271	1.039498	-29.329678	-0.606113	0.704413	-0.001032	0.001136	0.709789	0.000000	0.000000	0.000000	4	0	3689.405518	21.390072	img__0_1546452714269382600.png
1546452714426	1.028974	-27.901981	-0.606437	0.704414	-0.000878	0.001127	0.709788	0.000000	0.000000	0.000000	4	0	3165.102783	21.493938	img__0_1546452714423696600.png
1546452714572	1.017959	-26.468037	-0.606115	0.704413	-0.000944	0.000970	0.709789	0.000000	0.000000	0.000000	4	0	2683.924316	21.548540	img__0_1546452714569851400.png
1546452714720	1.007097	-25.031576	-0.606046	0.704411	-0.000823	0.000781	0.709791	0.000000	0.000000	1.000000	4	0	2273.029785	21.509016	img__0_1546452714717722500.png
1546452714871	0.996294	-23.601278	-0.605877	0.704412	-0.000384	0.000332	0.709791	0.000000	0.000000	1.000000	4	0	1904.565186	21.303364	img__0_1546452714869113400.png
1546452715015	0.985601	-22.187635	-0.605640	0.704417	0.000240	-0.000280	0.709786	0.000000	0.000000	1.000000	0	0	1709.742554	20.944252	img__0_1546452715012432100.png
1546452715168	0.975099	-20.800198	-0.605366	0.704427	0.000957	-0.000977	0.709775	0.000000	0.000000	1.000000	0	0	1670.536499	20.503481	img__0_1546452715164684200.png
1546452715321	0.964826	-19.441624	-0.605162	0.704442	0.001493	-0.001492	0.709758	0.000000	0.000000	1.000000	0	0	1632.229492	20.066912	img__0_1546452715318833700.png
1546452715460	0.956512	-18.111881	-0.605005	0.704959	0.002006	-0.001789	0.709243	0.000000	-0.500000	0.000000	3	0	1555.495850	19.684952	img__0_1546452715457498100.png
1546452715609	0.960486	-16.803675	-0.605015	0.708680	0.002610	-0.001160	0.705525	1.000000	-0.500000	0.000000	3	0	1712.877319	19.485832	img__0_1546452715606160400.png
1546452715759	0.987218	-15.507822	-0.605090	0.716881	0.003706	0.000208	0.697186	1.000000	-0.500000	0.000000	3	0	2010.897461	19.312111	img__0_1546452715756665600.png
1546452715906	1.047150	-14.224179	-0.605181	0.729473	0.005417	0.002105	0.683985	1.000000	-0.500000	0.000000	3	0	2404.085205	19.167923	img__0_1546452715902495500.png
1546452716054	1.145790	-12.951845	-0.605290	0.744512	0.007446	0.004204	0.667554	1.000000	-0.500000	0.000000	3	0	2731.852783	19.054951	img__0_1546452716050761200.png
1546452716200	1.288694	-11.690686	-0.605405	0.760634	0.009678	0.006297	0.649078	1.000000	-0.500000	1.000000	3	0	2981.093994	18.963770	img__0_1546452716193267600.png
1546452716338	1.480153	-10.442937	-0.605474	0.777059	0.012086	0.008122	0.629260	1.000000	-0.500000	1.000000	3	0	3101.397705	18.792990	img__0_1546452716334937100.png
1546452716483	1.721781	-9.217109	-0.605464	0.793594	0.014612	0.009477	0.608198	1.000000	-0.500000	1.000000	3	0	3111.910156	18.522137	img__0_1546452716480125800.png
1546452716623	2.013248	-8.022388	-0.605385	0.810308	0.017129	0.010317	0.585663	1.000000	-0.500000	1.000000	3	0	3096.208740	18.165833	img__0_1546452716619989400.png
1546452716758	2.355445	-6.863803	-0.607578	0.827259	0.018940	0.011537	0.561382	1.000000	-0.500000	1.000000	3	0	3074.324951	17.814562	img__0_1546452716756230300.png
1546452716894	2.746921	-5.746397	-0.607658	0.844000	0.021011	0.012025	0.535796	1.000000	-0.500000	1.000000	3	0	3047.782227	17.440378	img__0_1546452716890181300.png
1546452717019	3.190666	-4.675613	-0.610025	0.859854	0.023536	0.011739	0.509862	1.000000	-0.500000	1.000000	3	0	3017.096680	17.073973	img__0_1546452717017419600.png
1546452717149	3.681195	-3.651664	-0.609790	0.875192	0.025470	0.011404	0.482971	1.000000	-0.500000	1.000000	3	0	2982.769287	16.708649	img__0_1546452717147024200.png
1546452717278	4.217606	-2.678682	-0.609189	0.890092	0.027206	0.010882	0.454839	1.000000	-0.500000	1.000000	0	0	3105.693115	16.332460	img__0_1546452717274082500.png
1546452717397	4.793967	-1.763295	-0.608925	0.904205	0.028809	0.010044	0.426008	1.000000	-0.500000	1.000000	0	0	3034.476318	15.726098	img__0_1546452717394497900.png
1546452717521	5.397591	-0.912227	-0.608177	0.917436	0.029589	0.009024	0.396678	1.000000	-0.500000	1.000000	0	0	2964.892822	15.134020	img__0_1546452717519253200.png
1546452717649	6.026322	-0.130858	-0.607500	0.929499	0.030389	0.007639	0.367492	1.000000	-0.500000	1.000000	2	0	2776.482178	14.614779	img__0_1546452717641834000.png
