TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1545631626933	0.097726	-121.954834	-0.608382	0.712052	-0.007621	-0.005924	0.702060	0.000000	0.000000	0.000000	0	0	3510.713867	8.607156	img__0_1545631626926719800.png
1545631627178	0.095074	-121.380165	-0.600580	0.707183	-0.005594	-0.005237	0.706989	1.000000	0.000000	0.000000	0	0	3430.209717	8.585140	img__0_1545631627172014200.png
1545631627421	0.093377	-120.806396	-0.600620	0.706009	-0.003566	-0.004510	0.708180	1.000000	0.000000	0.000000	1	0	3227.760742	8.528152	img__0_1545631627413905300.png
1545631627661	0.091092	-120.239227	-0.600516	0.705781	-0.001867	-0.003983	0.708417	1.000000	0.000000	0.000000	1	0	3509.283936	8.511759	img__0_1545631627657708900.png
1545631627906	0.088949	-119.672523	-0.600519	0.705881	-0.000756	-0.003317	0.708322	1.000000	0.000000	0.000000	1	0	3786.355225	8.491337	img__0_1545631627900165100.png
1545631628153	0.086972	-119.102188	-0.595135	0.706149	-0.001417	-0.001335	0.708060	1.000000	0.000000	0.000000	1	0	4076.590332	8.395453	img__0_1545631628144915200.png
1545631628395	0.084433	-118.538193	-0.595122	0.706384	-0.001305	-0.000546	0.707828	1.000000	0.000000	0.000000	1	0	4360.028809	8.334313	img__0_1545631628391030200.png
1545631628636	0.082631	-117.978035	-0.595261	0.706349	-0.001007	-0.000125	0.707863	1.000000	-0.500000	0.000000	1	0	4631.911621	8.344203	img__0_1545631628628766100.png
1545631628887	0.090034	-117.417496	-0.595365	0.708867	-0.000323	0.000579	0.705341	1.000000	-0.500000	0.000000	1	0	4885.807129	8.307097	img__0_1545631628877842700.png
1545631629126	0.107510	-116.858292	-0.595468	0.713285	0.000273	0.001289	0.700872	1.000000	0.000000	0.000000	1	0	5127.375977	8.368732	img__0_1545631629120274400.png
1545631629377	0.120104	-116.295319	-0.595544	0.714537	0.000176	0.001296	0.699596	1.000000	0.000000	0.000000	1	0	5356.363281	8.373580	img__0_1545631629373634500.png
